ID,Type,SKU,Name,Published,Short description,Description,In stock?,Regular price,Categories,Tags,Software,Tipo,SEO Keyword,Meta Description
354,simple,CTM-0356,Identificación de leads calificados,1,Identificación de leads.,"Identificación de leads. Pensado para PyMEs que buscan atraer y convertir más clientes con estrategias medibles. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Identificación de leads calificados""? Solicitá una demo sin cargo.",1,638.00,Marketing Digital,"Clientum,Implementación,Marketing Digital,Multiplataforma",Multiplataforma,Implementación,marketing digital implementación,Identificación de leads calificados: Identificación de leads. Pedí tu presupuesto con Clientum.
355,simple,CTM-0357,Copywriting,1,Servicio de gestión de contenidos y copywriting para ecommerce.,"Servicio de gestión de contenidos y copywriting para ecommerce. Pensado para PyMEs que buscan atraer y convertir más clientes con estrategias medibles. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Copywriting""? Solicitá una demo sin cargo.",1,525.00,Marketing Digital,"Clientum,Implementación,Marketing Digital,Multiplataforma",Multiplataforma,Implementación,marketing digital implementación,Copywriting: Servicio de gestión de contenidos y copywriting para ecommerce. Pedí tu presupuesto con Clientum.
356,simple,CTM-0358,Servicios de Implementación de Cupones y Promociones Ecommerce,1,Servicios de implementación de cupones y promociones para ecommerce.,"Servicios de implementación de cupones y promociones para ecommerce. Pensado para PyMEs que buscan atraer y convertir más clientes con estrategias medibles. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Servicios de Implementación de Cupones y Promociones Ecommerce""? Solicitá una demo sin cargo.",1,488.00,Marketing Digital,"Clientum,Implementación,Marketing Digital,Multiplataforma",Multiplataforma,Implementación,marketing digital implementación,Servicios de Implementación de Cupones y Promociones Ecommerce: Servicios de implementación de cupones y promociones para ecommerce. Pedí tu presupuesto con Clientum.
357,simple,CTM-0359,Video promocional,1,"Creación de contenido audiovisual para promocionar una marca, producto o servicio.","Creación de contenido audiovisual para promocionar una marca, producto o servicio. Pensado para PyMEs que buscan atraer y convertir más clientes con estrategias medibles. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Video promocional""? Solicitá una demo sin cargo.",1,488.00,Marketing Digital,"Clientum,Implementación,Marketing Digital,Multiplataforma",Multiplataforma,Implementación,marketing digital implementación,"Video promocional: Creación de contenido audiovisual para promocionar una marca, producto o servicio. Pedí tu presupuesto con Clientum."
358,simple,CTM-0360,Desarrollo de Contenido para Ecommerce: Mejora el Engagement y la Experiencia del Cliente,1,Generación de contenido para tiendas virtuales.,"Generación de contenido para tiendas virtuales. Pensado para PyMEs que buscan atraer y convertir más clientes con estrategias medibles. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Desarrollo de Contenido para Ecommerce: Mejora el Engagement y la Experiencia del Cliente""? Solicitá una demo sin cargo.",1,488.00,Marketing Digital,"Clientum,Implementación,Marketing Digital,Multiplataforma",Multiplataforma,Implementación,marketing digital implementación,Desarrollo de Contenido para Ecommerce: Mejora el Engagement y la Experiencia del Cliente: Generación de contenido para tiendas virtuales. Pedí tu presupuesto con Clientum.
359,simple,CTM-0361,Creación de contenido,1,Desarrollo de contenidos estratégicos para atraer y fidelizar a la audiencia.,"Desarrollo de contenidos estratégicos para atraer y fidelizar a la audiencia. Pensado para PyMEs que buscan atraer y convertir más clientes con estrategias medibles. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Creación de contenido""? Solicitá una demo sin cargo.",1,412.00,Marketing Digital,"Clientum,Implementación,Marketing Digital,Multiplataforma",Multiplataforma,Implementación,marketing digital implementación,Creación de contenido: Desarrollo de contenidos estratégicos para atraer y fidelizar a la audiencia. Pedí tu presupuesto con Clientum.
360,simple,CTM-0362,Diseño de empaques,1,Diseño de empaques y etiquetas para resaltar la presencia de los productos en el mercado.,"Diseño de empaques y etiquetas para resaltar la presencia de los productos en el mercado. Pensado para PyMEs que buscan atraer y convertir más clientes con estrategias medibles. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Diseño de empaques""? Solicitá una demo sin cargo.",1,45.00,Marketing Digital,"Clientum,Implementación,Marketing Digital,Multiplataforma",Multiplataforma,Implementación,marketing digital implementación,Diseño de empaques: Diseño de empaques y etiquetas para resaltar la presencia de los productos en el mercado. Pedí tu presupuesto con Clientum.
361,simple,CTM-0363,Campaña de Remarketing: Recupera clientes potenciales y aumenta tus ventas,1,Servicio de campaña de remarketing para ecommerce.,"Servicio de campaña de remarketing para ecommerce. Pensado para PyMEs que buscan atraer y convertir más clientes con estrategias medibles. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Campaña de Remarketing: Recupera clientes potenciales y aumenta tus ventas""? Solicitá una demo sin cargo.",1,45.00,Marketing Digital,"Clientum,Implementación,Marketing Digital,Multiplataforma",Multiplataforma,Implementación,marketing digital implementación,Campaña de Remarketing: Recupera clientes potenciales y aumenta tus ventas: Servicio de campaña de remarketing para ecommerce. Pedí tu presupuesto con Clientum.
362,simple,CTM-0364,Email Marketing con IA,1,Servicio de email marketing para campañas efectivas.,"Servicio de email marketing para campañas efectivas. Pensado para PyMEs que buscan atraer y convertir más clientes con estrategias medibles. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Email Marketing con IA""? Solicitá una demo sin cargo.",1,375.00,Marketing Digital,"Clientum,Implementación,Marketing Digital,Multiplataforma",Multiplataforma,Implementación,marketing digital implementación,Email Marketing con IA: Servicio de email marketing para campañas efectivas. Pedí tu presupuesto con Clientum.
363,simple,CTM-0365,Auditoría SEO,1,Evaluación y optimización del posicionamiento en buscadores.,"Evaluación y optimización del posicionamiento en buscadores. Pensado para PyMEs que buscan atraer y convertir más clientes con estrategias medibles. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Auditoría SEO""? Solicitá una demo sin cargo.",1,375.00,Marketing Digital,"Clientum,Consultoría,Marketing Digital,Multiplataforma",Multiplataforma,Consultoría,marketing digital consultoría,Auditoría SEO: Evaluación y optimización del posicionamiento en buscadores. Pedí tu presupuesto con Clientum.
364,simple,CTM-0366,Campañas de Google Ads,1,Campaña de google ads: impulsa tu negocio a nuevas alturas.,"Campaña de google ads: impulsa tu negocio a nuevas alturas. Pensado para PyMEs que buscan atraer y convertir más clientes con estrategias medibles. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Campañas de Google Ads""? Solicitá una demo sin cargo.",1,412.00,Marketing Digital,"Clientum,Implementación,Marketing Digital,Multiplataforma",Multiplataforma,Implementación,marketing digital implementación,Campañas de Google Ads: Campaña de google ads: impulsa tu negocio a nuevas alturas. Pedí tu presupuesto con Clientum.
365,simple,CTM-0367,Diseño de imagen de marca,1,Servicio de diseño de imagen de marca completa.,"Servicio de diseño de imagen de marca completa. Pensado para PyMEs que buscan atraer y convertir más clientes con estrategias medibles. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Diseño de imagen de marca""? Solicitá una demo sin cargo.",1,412.00,Marketing Digital,"Clientum,Implementación,Marketing Digital,Multiplataforma",Multiplataforma,Implementación,marketing digital implementación,Diseño de imagen de marca: Servicio de diseño de imagen de marca completa. Pedí tu presupuesto con Clientum.
366,simple,CTM-0368,Plataforma de Gestión de Afiliados,1,Publicidad y promoción en plataformas de comercio electrónico.,"Publicidad y promoción en plataformas de comercio electrónico. Pensado para PyMEs que buscan atraer y convertir más clientes con estrategias medibles. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Plataforma de Gestión de Afiliados""? Solicitá una demo sin cargo.",1,338.00,Marketing Digital,"Clientum,Implementación,Marketing Digital,Multiplataforma",Multiplataforma,Implementación,marketing digital implementación,Plataforma de Gestión de Afiliados: Publicidad y promoción en plataformas de comercio electrónico. Pedí tu presupuesto con Clientum.
367,simple,CTM-0369,Edición de video,1,Servicio de post-producción de videos corporativos y de marketing.,"Servicio de post-producción de videos corporativos y de marketing. Pensado para PyMEs que buscan atraer y convertir más clientes con estrategias medibles. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Edición de video""? Solicitá una demo sin cargo.",1,375.00,Marketing Digital,"Clientum,Implementación,Marketing Digital,Multiplataforma",Multiplataforma,Implementación,marketing digital implementación,Edición de video: Servicio de post-producción de videos corporativos y de marketing. Pedí tu presupuesto con Clientum.
368,simple,CTM-0370,Diseño de material impreso,1,Servicio de diseño de material impreso corporativo y de marketing.,"Servicio de diseño de material impreso corporativo y de marketing. Pensado para PyMEs que buscan atraer y convertir más clientes con estrategias medibles. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Diseño de material impreso""? Solicitá una demo sin cargo.",1,3.00,Marketing Digital,"Clientum,Implementación,Marketing Digital,Multiplataforma",Multiplataforma,Implementación,marketing digital implementación,Diseño de material impreso: Servicio de diseño de material impreso corporativo y de marketing. Pedí tu presupuesto con Clientum.
369,simple,CTM-0371,Campaña publicitaria en Facebook e Instagram,1,"Servicio de publicidad en facebook ads para llegar a tu público objetivo, generar clientes potenciales y aumentar las ventas.","Servicio de publicidad en facebook ads para llegar a tu público objetivo, generar clientes potenciales y aumentar las ventas. Pensado para PyMEs que buscan atraer y convertir más clientes con estrategias medibles. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Campaña publicitaria en Facebook e Instagram""? Solicitá una demo sin cargo.",1,338.00,Marketing Digital,"Clientum,Implementación,Marketing Digital,Multiplataforma",Multiplataforma,Implementación,marketing digital implementación,"Campaña publicitaria en Facebook e Instagram: Servicio de publicidad en facebook ads para llegar a tu público objetivo, generar clientes potenciale... Pedí tu presupuesto con Clientum."
370,simple,CTM-0372,Diseño de infografía,1,Servicio de fotografía de productos para catálogos y ecommerce.,"Servicio de fotografía de productos para catálogos y ecommerce. Pensado para PyMEs que buscan atraer y convertir más clientes con estrategias medibles. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Diseño de infografía""? Solicitá una demo sin cargo.",1,3.00,Marketing Digital,"Clientum,Implementación,Marketing Digital,Multiplataforma",Multiplataforma,Implementación,marketing digital implementación,Diseño de infografía: Servicio de fotografía de productos para catálogos y ecommerce. Pedí tu presupuesto con Clientum.
371,simple,CTM-0373,Retoque fotográfico,1,Servicio de retoque y edición avanzada de fotografías.,"Servicio de retoque y edición avanzada de fotografías. Pensado para PyMEs que buscan atraer y convertir más clientes con estrategias medibles. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Retoque fotográfico""? Solicitá una demo sin cargo.",1,3.00,Marketing Digital,"Clientum,Implementación,Marketing Digital,Multiplataforma",Multiplataforma,Implementación,marketing digital implementación,Retoque fotográfico: Servicio de retoque y edición avanzada de fotografías. Pedí tu presupuesto con Clientum.
372,simple,CTM-0374,Gestión de Anuncios Facebook,1,Gestión de anuncios y creación de contenido básico facebook.,"Gestión de anuncios y creación de contenido básico facebook. Pensado para PyMEs que buscan atraer y convertir más clientes con estrategias medibles. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Gestión de Anuncios Facebook""? Solicitá una demo sin cargo.",1,262.00,Marketing Digital,"Clientum,Implementación,Marketing Digital,Multiplataforma",Multiplataforma,Implementación,marketing digital implementación,Gestión de Anuncios Facebook: Gestión de anuncios y creación de contenido básico facebook. Pedí tu presupuesto con Clientum.
373,simple,CTM-0375,Diseño de logotipo,1,Servicio de diseño profesional de logotipos.,"Servicio de diseño profesional de logotipos. Pensado para PyMEs que buscan atraer y convertir más clientes con estrategias medibles. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Diseño de logotipo""? Solicitá una demo sin cargo.",1,262.00,Marketing Digital,"Clientum,Implementación,Marketing Digital,Multiplataforma",Multiplataforma,Implementación,marketing digital implementación,Diseño de logotipo: Servicio de diseño profesional de logotipos. Pedí tu presupuesto con Clientum.
374,simple,CTM-0376,Diseño de folleto,1,Diseño de piezas gráficas impresas para marketing.,"Diseño de piezas gráficas impresas para marketing. Pensado para PyMEs que buscan atraer y convertir más clientes con estrategias medibles. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Diseño de folleto""? Solicitá una demo sin cargo.",1,262.00,Marketing Digital,"Clientum,Implementación,Marketing Digital,Multiplataforma",Multiplataforma,Implementación,marketing digital implementación,Diseño de folleto: Diseño de piezas gráficas impresas para marketing. Pedí tu presupuesto con Clientum.
375,simple,CTM-0377,Análisis De Datos De Marketing,1,Solución de análisis de atribución de marketing con ia.,"Solución de análisis de atribución de marketing con ia. Pensado para PyMEs que buscan atraer y convertir más clientes con estrategias medibles. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Análisis De Datos De Marketing""? Solicitá una demo sin cargo.",1,225.00,Marketing Digital,"Clientum,Implementación,Marketing Digital,Multiplataforma",Multiplataforma,Implementación,marketing digital implementación,Análisis De Datos De Marketing: Solución de análisis de atribución de marketing con ia. Pedí tu presupuesto con Clientum.
376,simple,CTM-0378,Lead Scoring con IA,1,Solución de lead scoring basada en ia.,"Solución de lead scoring basada en ia. Pensado para PyMEs que buscan atraer y convertir más clientes con estrategias medibles. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Lead Scoring con IA""? Solicitá una demo sin cargo.",1,225.00,Marketing Digital,"Clientum,Implementación,Marketing Digital,Multiplataforma",Multiplataforma,Implementación,marketing digital implementación,Lead Scoring con IA: Solución de lead scoring basada en ia. Pedí tu presupuesto con Clientum.
377,simple,CTM-0379,Diseño de presentación,1,Desarrollo de presentaciones empresariales cautivadoras.,"Desarrollo de presentaciones empresariales cautivadoras. Pensado para PyMEs que buscan atraer y convertir más clientes con estrategias medibles. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Diseño de presentación""? Solicitá una demo sin cargo.",1,225.00,Marketing Digital,"Clientum,Implementación,Marketing Digital,Multiplataforma",Multiplataforma,Implementación,marketing digital implementación,Diseño de presentación: Desarrollo de presentaciones empresariales cautivadoras. Pedí tu presupuesto con Clientum.
378,simple,CTM-0380,Optimización SEO Completa: Mejora tu visibilidad online y aumenta tus ventas,1,"Optimización SEO completa: la clave para el éxito en línea. mejora tu visibilidad, atrae tráfico calificado y aumenta las conversiones con nuestra solución integral de SEO.","Optimización SEO completa: la clave para el éxito en línea. mejora tu visibilidad, atrae tráfico calificado y aumenta las conversiones con nuestra solución integral de SEO. Pensado para PyMEs que buscan atraer y convertir más clientes con estrategias medibles. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Optimización SEO Completa: Mejora tu visibilidad online y aumenta tus ventas""? Solicitá una demo sin cargo.",1,188.00,Marketing Digital,"Clientum,Implementación,Marketing Digital,Multiplataforma",Multiplataforma,Implementación,marketing digital implementación,Optimización SEO Completa: Mejora tu visibilidad online y aumenta tus ventas: Optimización SEO completa: la clave para el éxito en línea. mejora tu... Pedí tu presupuesto con Clientum.
379,simple,CTM-0381,"Servicio de Gestión de Contenidos para Ecommerce: Planificación, Creación y Optimización SEO",1,"Servicio de gestión de campañas de publicidad digital para ecommerce: gestión integral, segmentación precisa, análisis avanzado, automatización y reportes detallados para potenciar tu negocio online.","Servicio de gestión de campañas de publicidad digital para ecommerce: gestión integral, segmentación precisa, análisis avanzado, automatización y reportes detallados para potenciar tu negocio online. Pensado para PyMEs que buscan atraer y convertir más clientes con estrategias medibles. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Servicio de Gestión de Contenidos para Ecommerce: Planificación, Creación y Optimización SEO""? Solicitá una demo sin cargo.",1,188.00,Marketing Digital,"Clientum,Implementación,Marketing Digital,Multiplataforma",Multiplataforma,Implementación,marketing digital implementación,"Servicio de Gestión de Contenidos para Ecommerce: Planificación, Creación y Optimización SEO: Servicio de gestión de campañas de publicidad digital... Pedí tu presupuesto con Clientum."
380,simple,CTM-0382,Colaboración y Trabajo Remoto,1,"Servicios de consultoría y construcción de soluciones de gestión de proyectos, comunicación, seguimiento de tareas y trabajo remoto para mejorar la productividad y coordinación de equipos.","Servicios de consultoría y construcción de soluciones de gestión de proyectos, comunicación, seguimiento de tareas y trabajo remoto para mejorar la productividad y coordinación de equipos. Pensado para PyMEs que buscan mejorar la colaboración interna y con clientes. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Colaboración y Trabajo Remoto""? Solicitá una demo sin cargo.",1,135.00,Comunicación,"Clientum,Comunicación,Consultoría,Multiplataforma",Multiplataforma,Consultoría,comunicación consultoría,"Colaboración y Trabajo Remoto: Servicios de consultoría y construcción de soluciones de gestión de proyectos, comunicación, seguimiento de tareas y... Pedí tu presupuesto con Clientum."
381,simple,CTM-0383,Plataformas de Comunicación,1,Colaboración en línea.,"Colaboración en línea. Pensado para PyMEs que buscan mejorar la colaboración interna y con clientes. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Plataformas de Comunicación""? Solicitá una demo sin cargo.",1,12.00,Comunicación,"Clientum,Comunicación,Implementación,Multiplataforma",Multiplataforma,Implementación,comunicación implementación,Plataformas de Comunicación: Colaboración en línea. Pedí tu presupuesto con Clientum.
382,simple,CTM-0384,Implementación de Sistemas de Telefonía IP,1,"Servicios de consultoría y desarrollo de soluciones de trabajo remoto, comunicación y coordinación.","Servicios de consultoría y desarrollo de soluciones de trabajo remoto, comunicación y coordinación. Pensado para PyMEs que buscan mejorar la colaboración interna y con clientes. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Implementación de Sistemas de Telefonía IP""? Solicitá una demo sin cargo.",1,975.00,Comunicación,"Clientum,Comunicación,Consultoría,Multiplataforma",Multiplataforma,Consultoría,comunicación consultoría,"Implementación de Sistemas de Telefonía IP: Servicios de consultoría y desarrollo de soluciones de trabajo remoto, comunicación y coordinación. Pedí tu presupuesto con Clientum."
383,simple,CTM-0385,Plataforma de Gestión de Eventos Virtuales,1,Gestión de eventos virtuales.,"Gestión de eventos virtuales. Pensado para PyMEs que buscan mejorar la colaboración interna y con clientes. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Plataforma de Gestión de Eventos Virtuales""? Solicitá una demo sin cargo.",1,75.00,Comunicación,"Clientum,Comunicación,Implementación,Multiplataforma",Multiplataforma,Implementación,comunicación implementación,Plataforma de Gestión de Eventos Virtuales: Gestión de eventos virtuales. Pedí tu presupuesto con Clientum.
384,simple,CTM-0386,Videoconferencias Seguras y Eficientes,1,Videoconferencias seguras.,"Videoconferencias seguras. Pensado para PyMEs que buscan mejorar la colaboración interna y con clientes. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Videoconferencias Seguras y Eficientes""? Solicitá una demo sin cargo.",1,6.00,Comunicación,"Clientum,Comunicación,Implementación,Multiplataforma",Multiplataforma,Implementación,comunicación implementación,Videoconferencias Seguras y Eficientes: Videoconferencias seguras. Pedí tu presupuesto con Clientum.
385,simple,CTM-0387,Mantenimiento de Sistemas de Videoconferencia,1,Mantenimiento de videoconferencias.,"Mantenimiento de videoconferencias. Pensado para PyMEs que buscan mejorar la colaboración interna y con clientes. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Mantenimiento de Sistemas de Videoconferencia""? Solicitá una demo sin cargo.",1,412.00,Comunicación,"Clientum,Comunicación,Multiplataforma,Soporte",Multiplataforma,Soporte,comunicación soporte,Mantenimiento de Sistemas de Videoconferencia: Mantenimiento de videoconferencias. Pedí tu presupuesto con Clientum.
386,simple,CTM-0388,Optimización de redes corporativas,1,Optimización de redes.,"Optimización de redes. Pensado para PyMEs que buscan mejorar la colaboración interna y con clientes. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Optimización de redes corporativas""? Solicitá una demo sin cargo.",1,225.00,Comunicación,"Clientum,Comunicación,Implementación,Multiplataforma",Multiplataforma,Implementación,comunicación implementación,Optimización de redes corporativas: Optimización de redes. Pedí tu presupuesto con Clientum.
387,simple,CTM-0389,Hosting Corporativo,1,Hosting corporativo.,"Hosting corporativo. Pensado para PyMEs que buscan contar con infraestructura estable, rápida y segura. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Hosting Corporativo""? Solicitá una demo sin cargo.",1,6.00,Hosting e Infraestructura,"Clientum,Hosting e Infraestructura,Implementación,Multiplataforma",Multiplataforma,Implementación,hosting e infraestructura implementación,Hosting Corporativo: Hosting corporativo. Pedí tu presupuesto con Clientum.
388,simple,CTM-0390,Soluciones de Hosting Confiables y Seguras,1,Soluciones de hosting.,"Soluciones de hosting. Pensado para PyMEs que buscan contar con infraestructura estable, rápida y segura. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Soluciones de Hosting Confiables y Seguras""? Solicitá una demo sin cargo.",1,68.00,Hosting e Infraestructura,"Clientum,Hosting e Infraestructura,Implementación,Multiplataforma",Multiplataforma,Implementación,hosting e infraestructura implementación,Soluciones de Hosting Confiables y Seguras: Soluciones de hosting. Pedí tu presupuesto con Clientum.
389,simple,CTM-0391,Servidor Virtual Privado,1,Vps para hosting web.,"Vps para hosting web. Pensado para PyMEs que buscan contar con infraestructura estable, rápida y segura. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Servidor Virtual Privado""? Solicitá una demo sin cargo.",1,6.00,Hosting e Infraestructura,"Clientum,Hosting e Infraestructura,Implementación,Multiplataforma",Multiplataforma,Implementación,hosting e infraestructura implementación,Servidor Virtual Privado: Vps para hosting web. Pedí tu presupuesto con Clientum.
390,simple,CTM-0392,Alojamiento web,1,Servicios de hospedaje y administración de infraestructura web para empresas.,"Servicios de hospedaje y administración de infraestructura web para empresas. Pensado para PyMEs que buscan contar con infraestructura estable, rápida y segura. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Alojamiento web""? Solicitá una demo sin cargo.",1,52.00,Hosting e Infraestructura,"Clientum,Hosting e Infraestructura,Implementación,Multiplataforma",Multiplataforma,Implementación,hosting e infraestructura implementación,Alojamiento web: Servicios de hospedaje y administración de infraestructura web para empresas. Pedí tu presupuesto con Clientum.
391,simple,CTM-0393,VPS Hosting,1,Alojamiento en vps.,"Alojamiento en vps. Pensado para PyMEs que buscan contar con infraestructura estable, rápida y segura. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""VPS Hosting""? Solicitá una demo sin cargo.",1,45.00,Hosting e Infraestructura,"Clientum,Hosting e Infraestructura,Implementación,Multiplataforma",Multiplataforma,Implementación,hosting e infraestructura implementación,VPS Hosting: Alojamiento en vps. Pedí tu presupuesto con Clientum.
392,simple,CTM-0394,Web Hosting Maintenance,1,Mantenimiento de hosting web.,"Mantenimiento de hosting web. Pensado para PyMEs que buscan contar con infraestructura estable, rápida y segura. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Web Hosting Maintenance""? Solicitá una demo sin cargo.",1,45.00,Hosting e Infraestructura,"Clientum,Hosting e Infraestructura,Multiplataforma,Soporte",Multiplataforma,Soporte,hosting e infraestructura soporte,Web Hosting Maintenance: Mantenimiento de hosting web. Pedí tu presupuesto con Clientum.
393,simple,CTM-0395,Migración de Hosting,1,Migración de hosting.,"Migración de hosting. Pensado para PyMEs que buscan contar con infraestructura estable, rápida y segura. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Migración de Hosting""? Solicitá una demo sin cargo.",1,52.00,Hosting e Infraestructura,"Clientum,Hosting e Infraestructura,Implementación,Multiplataforma",Multiplataforma,Implementación,hosting e infraestructura implementación,Migración de Hosting: Migración de hosting. Pedí tu presupuesto con Clientum.
394,simple,CTM-0396,Gestión De Dominios,1,Hosting y dominios para empresas.,"Hosting y dominios para empresas. Pensado para PyMEs que buscan contar con infraestructura estable, rápida y segura. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Gestión De Dominios""? Solicitá una demo sin cargo.",1,38.00,Hosting e Infraestructura,"Clientum,Hosting e Infraestructura,Implementación,Multiplataforma",Multiplataforma,Implementación,hosting e infraestructura implementación,Gestión De Dominios: Hosting y dominios para empresas. Pedí tu presupuesto con Clientum.
395,simple,CTM-0397,Hosting Web Profesional,1,Alojamiento web profesional.,"Alojamiento web profesional. Pensado para PyMEs que buscan contar con infraestructura estable, rápida y segura. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Hosting Web Profesional""? Solicitá una demo sin cargo.",1,38.00,Hosting e Infraestructura,"Clientum,Hosting e Infraestructura,Implementación,Multiplataforma",Multiplataforma,Implementación,hosting e infraestructura implementación,Hosting Web Profesional: Alojamiento web profesional. Pedí tu presupuesto con Clientum.
396,simple,CTM-0398,Web Hosting Starter,1,Alojamiento web básico.,"Alojamiento web básico. Pensado para PyMEs que buscan contar con infraestructura estable, rápida y segura. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Web Hosting Starter""? Solicitá una demo sin cargo.",1,3.00,Hosting e Infraestructura,"Clientum,Hosting e Infraestructura,Implementación,Multiplataforma",Multiplataforma,Implementación,hosting e infraestructura implementación,Web Hosting Starter: Alojamiento web básico. Pedí tu presupuesto con Clientum.
397,simple,CTM-0399,Hosting seguro,1,Hosting web seguro.,"Hosting web seguro. Pensado para PyMEs que buscan contar con infraestructura estable, rápida y segura. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Hosting seguro""? Solicitá una demo sin cargo.",1,3.00,Hosting e Infraestructura,"Clientum,Hosting e Infraestructura,Implementación,Multiplataforma",Multiplataforma,Implementación,hosting e infraestructura implementación,Hosting seguro: Hosting web seguro. Pedí tu presupuesto con Clientum.
398,simple,CTM-0400,Hosting Básico,1,Hosting básico con 10 gb y 100 gb ancho.,"Hosting básico con 10 gb y 100 gb ancho. Pensado para PyMEs que buscan contar con infraestructura estable, rápida y segura. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Hosting Básico""? Solicitá una demo sin cargo.",1,15.00,Hosting e Infraestructura,"Clientum,Hosting e Infraestructura,Implementación,Multiplataforma",Multiplataforma,Implementación,hosting e infraestructura implementación,Hosting Básico: Hosting básico con 10 gb y 100 gb ancho. Pedí tu presupuesto con Clientum.
