ID,Type,SKU,Name,Published,Short description,Description,In stock?,Regular price,Categories,Tags
,simple,SRV-7858,Generación de Contenido Personalizado y Relevante,1,Creación De Contenido,Creación De Contenido,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-7882,Automatización de Campañas de Marketing,1,Automatización De Marketing,Automatización De Marketing,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-7883,Optimización de Procesos de Ventas y Generación de Leads,1,Optimización De Ventas,Optimización De Ventas,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-7888,Personalización de Experiencias en Tiempo Real,1,Personalización En Tiempo Real,Personalización En Tiempo Real,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-7893,Recomendaciones de Productos Personalizadas,1,Recomendaciones Personalizadas,Recomendaciones Personalizadas,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-7896,Diseño de Identidad Corporativa,1,Diseño De Identidad Corporativa,Diseño De Identidad Corporativa,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-7897,Gestión de Redes Sociales,1,Gestión De Redes Sociales,Gestión De Redes Sociales,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-7902,Generación de Contenido Personalizado,1,Generación De Contenido Personalizado,Generación De Contenido Personalizado,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-7904,Algoritmos de Marketing Digital,1,Optimización De Marketing Con Ia,Optimización De Marketing Con Ia,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-7910,Email Marketing con IA,1,Automatización De Email Marketing,Automatización De Email Marketing,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-7911,Gestión de Redes Sociales con IA,1,Gestión De Redes Sociales,Gestión De Redes Sociales,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-7913,Plataforma de Email Marketing con IA,1,Email Marketing Con Ia,Email Marketing Con Ia,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-7915,Plataforma de Marketing Digital con IA,1,Marketing Digital Automatizado,Marketing Digital Automatizado,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-7916,Optimización de Contenido con IA,1,Optimización De Contenido Con Ia,Optimización De Contenido Con Ia,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-7920,Optimización de Contenido SEO,1,Optimización Seo,Optimización Seo,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-7921,Generación Automática de Contenido,1,Generación De Contenido Automático,Generación De Contenido Automático,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-7923,Optimización de Estrategias de Marketing,1,Optimización De Marketing,Optimización De Marketing,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-7934,Optimización de Estrategias Digitales,1,Optimización Digital,Optimización Digital,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-7948,Plataforma de Gestión de Campañas Publicitarias,1,Gestión De Campañas Publicitarias,Gestión De Campañas Publicitarias,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-7953,Plataforma de Gestión de Afiliados,1,Gestión De Programas De Afiliados,Gestión De Programas De Afiliados,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-7960,Plataforma de Marketing de Contenidos,1,Optimización De Marketing De Contenidos,Optimización De Marketing De Contenidos,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-7965,Plataforma de Gestión de Redes Sociales,1,Gestión De Redes Sociales,Gestión De Redes Sociales,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-7974,Plataforma de Automatización de Tareas de Marketing,1,Automatización De Tareas De Marketing,Automatización De Tareas De Marketing,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-7986,Gestion de Anuncios y Creacion de contenido basico Facebook entre 1 y 5 posteos (no incluye monto de pauta),1,Gestión De Anuncios Y Creación De Contenido Básico Facebook,Gestión De Anuncios Y Creación De Contenido Básico Facebook,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-7987,Gestion de Anuncios Facebook con contenido nivel intermedio entre 5 y 10 posteos (no incluye monto de pauta),1,Gestión De Anuncios Facebook Con Contenido Intermedio,Gestión De Anuncios Facebook Con Contenido Intermedio,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-7993,Plataformas para Automatización de Marketing,1,Plataforma De Automatización De Marketing Con Ia,Plataforma De Automatización De Marketing Con Ia,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-7995,Gestión de Campañas de Marketing con IA,1,Plataforma De Gestión De Campañas De Marketing Con Ia,Plataforma De Gestión De Campañas De Marketing Con Ia,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-7996,Lead Scoring con IA,1,Solución De Lead Scoring Basada En Ia,Solución De Lead Scoring Basada En Ia,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-7997,Análisis de Atribución de Marketing con IA,1,Solución De Análisis De Atribución De Marketing Con Ia,Solución De Análisis De Atribución De Marketing Con Ia,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8015,Facilita la ideación y generación de contenidos,1,Herramienta De Generación De Contenidos,Herramienta De Generación De Contenidos,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8025,Diseño gráfico,1,Diseño Gráfico Y Branding.,Diseño Gráfico Y Branding.,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8040,Diseño gráfico y branding,1,Servicios De Diseño Gráfico Y Desarrollo De Marca.,Servicios De Diseño Gráfico Y Desarrollo De Marca.,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8041,Producción de contenido audiovisual,1,Servicios De Producción De Contenido Audiovisual Para Marketing Y Comunicación.,Servicios De Producción De Contenido Audiovisual Para Marketing Y Comunicación.,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8042,Consultoría en marketing digital,1,Servicios De Consultoría En Estrategia Y Ejecución De Marketing Digital.,Servicios De Consultoría En Estrategia Y Ejecución De Marketing Digital.,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8043,Campaña de publicidad,1,"Servicios De Planificación, Creación Y Ejecución De Campañas Publicitarias.","Servicios De Planificación, Creación Y Ejecución De Campañas Publicitarias.",1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8056,Servicios de diseño gráfico,1,"Servicios De Creación De Diseños Gráficos, Piezas De Publicidad Y Materiales Corporativos.","Servicios De Creación De Diseños Gráficos, Piezas De Publicidad Y Materiales Corporativos.",1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8102,Servicios de diseño gráfico y multimedia,1,"Servicios De Diseño Y Producción De Material Gráfico, Audiovisual Y Multimedia.","Servicios De Diseño Y Producción De Material Gráfico, Audiovisual Y Multimedia.",1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8164,Redacción de informes,1,Servicio De Redacción Profesional De Informes.,Servicio De Redacción Profesional De Informes.,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8165,Creación de presentaciones,1,Servicio De Diseño De Presentaciones Profesionales.,Servicio De Diseño De Presentaciones Profesionales.,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8166,Transcripción de audio,1,Servicio De Transcripción Profesional De Audio.,Servicio De Transcripción Profesional De Audio.,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8167,Traducción de documentos,1,Servicio De Traducción De Contenido Profesional.,Servicio De Traducción De Contenido Profesional.,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8168,Edición de videos,1,Servicio Completo De Edición Profesional De Videos.,Servicio Completo De Edición Profesional De Videos.,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8169,Diseño de logotipos,1,Servicio De Diseño Profesional De Logotipos.,Servicio De Diseño Profesional De Logotipos.,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8170,Diseño de material promocional,1,Servicio De Diseño De Material Promocional.,Servicio De Diseño De Material Promocional.,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8173,Campañas de marketing digital,1,Servicio Integral De Campañas De Marketing Digital.,Servicio Integral De Campañas De Marketing Digital.,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8174,Consultoría de marketing digital,1,Servicio De Consultoría Integral En Marketing Digital.,Servicio De Consultoría Integral En Marketing Digital.,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8176,Fotografía profesional,1,Servicio De Fotografía Profesional A Medida.,Servicio De Fotografía Profesional A Medida.,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8177,Producción de video,1,Servicio De Producción De Videos Profesionales.,Servicio De Producción De Videos Profesionales.,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8185,Servicio de SEO,1,Servicio De Optimización Seo Para Mejorar El Posicionamiento Web.,Servicio De Optimización Seo Para Mejorar El Posicionamiento Web.,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8186,Campaña de email marketing,1,Servicio De Email Marketing Para Campañas Efectivas.,Servicio De Email Marketing Para Campañas Efectivas.,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8187,Fotografía de producto,1,Servicio De Fotografía De Productos Para Catálogos Y Ecommerce.,Servicio De Fotografía De Productos Para Catálogos Y Ecommerce.,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8189,Servicio de traducción,1,Traducción De Contenido A Múltiples Idiomas.,Traducción De Contenido A Múltiples Idiomas.,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8190,Producción de video corporativo,1,Producción De Videos Corporativos Y De Marca.,Producción De Videos Corporativos Y De Marca.,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8193,Diseño de logotipo,1,Creación De Logotipos Y Marcas.,Creación De Logotipos Y Marcas.,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8194,Campaña de publicidad en redes sociales,1,Publicidad En Redes Sociales Para Impulsar Marcas Y Productos.,Publicidad En Redes Sociales Para Impulsar Marcas Y Productos.,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8195,Auditoría de SEO,1,Evaluación Y Optimización Del Posicionamiento En Buscadores.,Evaluación Y Optimización Del Posicionamiento En Buscadores.,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8198,Redacción de contenidos,1,Redacción De Contenidos Persuasivos Y De Calidad.,Redacción De Contenidos Persuasivos Y De Calidad.,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8199,Diseño de folleto,1,Diseño De Piezas Gráficas Impresas Para Marketing.,Diseño De Piezas Gráficas Impresas Para Marketing.,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8200,Diseño de infografía,1,Diseño De Piezas Visuales Informativas Y De Alto Impacto.,Diseño De Piezas Visuales Informativas Y De Alto Impacto.,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8201,Video promocional,1,"Creación De Contenido Audiovisual Para Promocionar Una Marca, Producto O Servicio.","Creación De Contenido Audiovisual Para Promocionar Una Marca, Producto O Servicio.",1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8202,Diseño de presentación,1,Desarrollo De Presentaciones Empresariales Cautivadoras.,Desarrollo De Presentaciones Empresariales Cautivadoras.,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8203,Estrategia de redes sociales,1,Planificación Y Gestión De La Estrategia De Redes Sociales De Una Empresa.,Planificación Y Gestión De La Estrategia De Redes Sociales De Una Empresa.,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8205,Creación de contenido,1,Desarrollo De Contenidos Estratégicos Para Atraer Y Fidelizar A La Audiencia.,Desarrollo De Contenidos Estratégicos Para Atraer Y Fidelizar A La Audiencia.,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8207,Campaña de social media,1,Ejecución De Campañas De Social Media Para Aumentar La Visibilidad Y Interacción De La Marca.,Ejecución De Campañas De Social Media Para Aumentar La Visibilidad Y Interacción De La Marca.,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8208,Diseño de identidad de marca,1,Diseño De La Identidad Visual De Una Marca Para Fortalecer Su Posicionamiento.,Diseño De La Identidad Visual De Una Marca Para Fortalecer Su Posicionamiento.,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8209,Estrategia de SEO,1,Optimización Del Posicionamiento Web Orgánico Para Aumentar La Visibilidad Y Tráfico.,Optimización Del Posicionamiento Web Orgánico Para Aumentar La Visibilidad Y Tráfico.,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8210,Animación 2D,1,Producción De Animaciones 2D Para Comunicar Mensajes De Marca De Manera Creativa.,Producción De Animaciones 2D Para Comunicar Mensajes De Marca De Manera Creativa.,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8212,Diseño de empaques,1,Diseño De Empaques Y Etiquetas Para Resaltar La Presencia De Los Productos En El Mercado.,Diseño De Empaques Y Etiquetas Para Resaltar La Presencia De Los Productos En El Mercado.,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8214,Posicionamiento SEO,1,Mejora Del Posicionamiento Web Orgánico A Través De Estrategias De Seo.,Mejora Del Posicionamiento Web Orgánico A Través De Estrategias De Seo.,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8215,Producción de podcast,1,Creación De Un Programa De Podcast Para Ofrecer Contenido De Valor A Los Oyentes.,Creación De Un Programa De Podcast Para Ofrecer Contenido De Valor A Los Oyentes.,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8216,Campaña de publicidad display,1,Implementación De Campañas De Publicidad Display Para Generar Visibilidad Y Tráfico Web.,Implementación De Campañas De Publicidad Display Para Generar Visibilidad Y Tráfico Web.,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8217,Filmación de video corporativo,1,"Producción De Videos Corporativos Para Fines De Comunicación, Marketing Y Promoción.","Producción De Videos Corporativos Para Fines De Comunicación, Marketing Y Promoción.",1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8222,Servicios de traducción,1,Servicios De Traducción De Contenido A Diversos Idiomas.,Servicios De Traducción De Contenido A Diversos Idiomas.,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8223,Servicios de interpretación,1,Servicios De Interpretación En Vivo Para Eventos Y Reuniones Multilinguës.,Servicios De Interpretación En Vivo Para Eventos Y Reuniones Multilinguës.,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8226,Diseño de material impreso,1,Servicio De Diseño De Material Impreso Corporativo Y De Marketing.,Servicio De Diseño De Material Impreso Corporativo Y De Marketing.,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8227,Animación 3D,1,Servicio De Producción De Animaciones 3D Fílmicas Y Para Medios Interactivos.,Servicio De Producción De Animaciones 3D Fílmicas Y Para Medios Interactivos.,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8228,Edición de video,1,Servicio De Post-Producción De Videos Corporativos Y De Marketing.,Servicio De Post-Producción De Videos Corporativos Y De Marketing.,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8229,Retoque fotográfico,1,Servicio De Retoque Y Edición Avanzada De Fotografías.,Servicio De Retoque Y Edición Avanzada De Fotografías.,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8230,Copywriting,1,Servicio De Creación De Contenido Publicitario Y De Marketing.,Servicio De Creación De Contenido Publicitario Y De Marketing.,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8235,Campaña de Google Ads: Impulsa tu negocio con publicidad efectiva en Google,1,Campaña de Google Ads: Impulsa tu negocio con publicidad efectiva en Google,Campaña de Google Ads: Impulsa tu negocio con publicidad efectiva en Google,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8236,"Campaña de Facebook Ads: Diseña, implementa y gestiona tu publicidad en Facebook para impulsar tu negocio",1,"Campaña de Facebook Ads: Diseña, implementa y gestiona tu publicidad en Facebook para llegar a tu público objetivo, generar clientes potenciales y aumentar las ventas.","Campaña de Facebook Ads: Diseña, implementa y gestiona tu publicidad en Facebook para llegar a tu público objetivo, generar clientes potenciales y aumentar las ventas.",1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8237,Campaña de Remarketing: Recupera clientes y dispara tus ventas,1,Campaña de Remarketing para Ecommerce: Recupera clientes potenciales y aumenta tus ventas,Campaña de Remarketing para Ecommerce: Recupera clientes potenciales y aumenta tus ventas,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8239,Diseño de imagen de marca,1,Servicio De Diseño De Imagen De Marca Completa.,Servicio De Diseño De Imagen De Marca Completa.,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8240,Diseño de empaquetado,1,Servicio De Diseño De Empaquetado Para Ecommerce.,Servicio De Diseño De Empaquetado Para Ecommerce.,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8241,Análisis SEO: Auditoría y Optimización para tu E-commerce,1,"Análisis SEO: Auditoría y Optimización para tu E-commerce. Servicio para potenciar tu presencia online, aumentar ventas y mejorar visibilidad en buscadores.","Análisis SEO: Auditoría y Optimización para tu E-commerce. Servicio para potenciar tu presencia online, aumentar ventas y mejorar visibilidad en buscadores.",1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8244,Estrategia de Email Marketing para Ecommerce: Diseña y Automatiza tus Campañas para Aumentar Ventas y Fidelizar Clientes,1,Estrategia de Email Marketing para Ecommerce: Diseña y Automatiza tus Campañas,Estrategia de Email Marketing para Ecommerce: Diseña y Automatiza tus Campañas,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8247,"Optimización SEO para E-commerce: Mejora tu Posicionamiento, Tráfico y Conversiones",1,"Servicio de optimización SEO para e-commerce que mejora la visibilidad, atrae tráfico calificado y aumenta las conversiones.","Servicio de optimización SEO para e-commerce que mejora la visibilidad, atrae tráfico calificado y aumenta las conversiones.",1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8257,Servicio de SEO para Ecommerce: Optimiza tu tienda online y aumenta tus ventas,1,Servicio de Optimización SEO para Ecommerce,Servicio de Optimización SEO para Ecommerce,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8258,Servicio de Publicidad Paid para Ecommerce: Aumenta tus Ventas con Anuncios Segmentados,1,"Servicio de Publicidad Paid para E-commerce: Aumenta tu visibilidad, atrae clientes y genera más ventas.","Servicio de Publicidad Paid para E-commerce: Aumenta tu visibilidad, atrae clientes y genera más ventas.",1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8263,"Servicio de Gestión de Contenidos para Ecommerce: Planificación, Creación y Optimización SEO",1,Servicio de Gestión de Contenidos para Ecommerce: La clave para el éxito en el comercio electrónico.,Servicio de Gestión de Contenidos para Ecommerce: La clave para el éxito en el comercio electrónico.,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8264,Servicio de Optimización SEO para Ecommerce: Mejora tu Visibilidad y Genera Más Ventas,1,"Servicio de Optimización SEO para E-commerce: Impulsa tu tienda en línea a la cima de los resultados de búsqueda, aumenta el tráfico, las conversiones y las ventas.","Servicio de Optimización SEO para E-commerce: Impulsa tu tienda en línea a la cima de los resultados de búsqueda, aumenta el tráfico, las conversiones y las ventas.",1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8265,"Servicio de Gestión de Redes Sociales para Ecommerce: Aumenta tu Visibilidad, Engagement y Ventas",1,"Servicio de Gestión de Redes Sociales para Ecommerce: Planificación de contenido, gestión de cuentas, análisis, publicidad y marketing de influencers para aumentar el alcance, generar leads y mejorar la reputación de la ","Servicio de Gestión de Redes Sociales para Ecommerce: Planificación de contenido, gestión de cuentas, análisis, publicidad y marketing de influencers para aumentar el alcance, generar leads y mejorar la reputación de la ",1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8266,"Servicio de Email Marketing para Ecommerce: Segmentación, Diseño, Contenido, Monitoreo y Optimización",1,"Servicio de Email Marketing para Ecommerce: Segmentación, Diseño, Contenido, Monitoreo y Optimización","Servicio de Email Marketing para Ecommerce: Segmentación, Diseño, Contenido, Monitoreo y Optimización",1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8267,"Servicio de Publicidad Digital para Ecommerce: Planificación, Creación y Gestión de Campañas para Potenciar tus Ventas",1,Servicio de Publicidad Digital para Ecommerce: Impulsa tu Negocio Online,Servicio de Publicidad Digital para Ecommerce: Impulsa tu Negocio Online,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8277,"Servicio de Gestión de Campañas de Publicidad Digital para Ecommerce: Planificación, Ejecución y Optimización para Maximizar el ROI",1,"Servicio de Gestión de Campañas de Publicidad Digital para Ecommerce: gestión integral, segmentación precisa, análisis avanzado, automatización y reportes detallados para potenciar tu negocio online.","Servicio de Gestión de Campañas de Publicidad Digital para Ecommerce: gestión integral, segmentación precisa, análisis avanzado, automatización y reportes detallados para potenciar tu negocio online.",1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8278,Gestión de Redes Sociales para Ecommerce: Impulsa tu Marca y Ventas Online,1,"Gestión de Redes Sociales para Ecommerce: Impulsa tu negocio online con contenido atractivo, gestión estratégica y análisis detallados.","Gestión de Redes Sociales para Ecommerce: Impulsa tu negocio online con contenido atractivo, gestión estratégica y análisis detallados.",1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8288,Servicio de Gestión de Publicidad en Redes Sociales para Ecommerce: Aumenta tus Ventas y Fideliza Clientes,1,"Servicio de Gestión de Publicidad en Redes Sociales para Ecommerce: Potencia tu presencia en redes sociales, genera leads y aumenta tus ventas.","Servicio de Gestión de Publicidad en Redes Sociales para Ecommerce: Potencia tu presencia en redes sociales, genera leads y aumenta tus ventas.",1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8291,"Servicio de Implementación de Estrategia de Email Marketing para Ecommerce: Automatización, Segmentación y Optimización",1,"Servicio de Implementación de Estrategia de Email Marketing para Ecommerce. Segmentación de audiencia, automatización de campañas, optimización de plantillas, seguimiento y análisis de resultados. Mayor alcance, conversi","Servicio de Implementación de Estrategia de Email Marketing para Ecommerce. Segmentación de audiencia, automatización de campañas, optimización de plantillas, seguimiento y análisis de resultados. Mayor alcance, conversi",1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8295,Servicio de Desarrollo de Programa de Afiliación: Impulsa tu E-commerce con Alianzas Estratégicas,1,Servicio de Desarrollo de Programa de Afiliación: Impulsá tu E-commerce con Alianzas Estratégicas,Servicio de Desarrollo de Programa de Afiliación: Impulsá tu E-commerce con Alianzas Estratégicas,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8337,Marketing Digital con IA,1,Optimización De Estrategias De Marketing Digital Con Ia.,Optimización De Estrategias De Marketing Digital Con Ia.,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8338,Automatización de Marketing con IA,1,Automatización De Procesos De Marketing Utilizando Ia.,Automatización De Procesos De Marketing Utilizando Ia.,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8347,"Publicidad en Plataformas de Ecommerce: Impulsa tu Visibilidad y Ventas en Amazon, Mercado Libre y AliExpress",1,"Publicidad en plataformas de e-commerce: aumenta tu visibilidad y ventas en Amazon, Mercado Libre y AliExpress","Publicidad en plataformas de e-commerce: aumenta tu visibilidad y ventas en Amazon, Mercado Libre y AliExpress",1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8360,Optimización SEO para Ecommerce: Impulsa tu tienda virtual al éxito,1,Optimización SEO para Tiendas Virtuales: Impulsa tu tienda virtual al éxito,Optimización SEO para Tiendas Virtuales: Impulsa tu tienda virtual al éxito,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8361,Campañas de Marketing para Ecommerce: Atrae y Fideliza Clientes Online,1,"Campañas de Marketing para Ecommerce: Atrae y fideliza clientes en línea con segmentación avanzada, automatización de marketing y análisis para mayor alcance, conversión y fidelidad.","Campañas de Marketing para Ecommerce: Atrae y fideliza clientes en línea con segmentación avanzada, automatización de marketing y análisis para mayor alcance, conversión y fidelidad.",1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8365,Desarrollo de Contenido para Ecommerce: Impulsa el Engagement y la Experiencia del Cliente,1,Desarrollo de Contenido para Ecommerce: Mejora el engagement y la experiencia del cliente,Desarrollo de Contenido para Ecommerce: Mejora el engagement y la experiencia del cliente,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8372,"Estrategia de Marketing Digital para Ecommerce: Impulsa tu Tienda Virtual con Análisis, SEO, Redes Sociales y PPC",1,Estrategia de Marketing Digital para Ecommerce: ¡Impulsa tu Tienda Virtual!,Estrategia de Marketing Digital para Ecommerce: ¡Impulsa tu Tienda Virtual!,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8373,Servicios de Fidelización de Clientes para Ecommerce: Mejora la Retención y el Engagement,1,Servicios de Fidelización de Clientes para Ecommerce: La clave para el crecimiento sostenible,Servicios de Fidelización de Clientes para Ecommerce: La clave para el crecimiento sostenible,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8383,Servicios de Publicidad para Ecommerce: Impulsa tu Tienda Virtual,1,Servicios de Publicidad para Ecommerce: Impulsa tu Negocio Online,Servicios de Publicidad para Ecommerce: Impulsa tu Negocio Online,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8388,Servicios de Retención de Clientes para Ecommerce: Estrategias y Herramientas para Fidelizar y Retener,1,Servicios de Retención de Clientes para Ecommerce: La clave para el crecimiento sostenido.,Servicios de Retención de Clientes para Ecommerce: La clave para el crecimiento sostenido.,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8390,Servicios de Optimización SEO para Ecommerce: Aumenta la Visibilidad y el Tráfico de tu Tienda Online,1,Servicios de Optimización SEO para Ecommerce: Impulsa tu Tienda Online al Éxito,Servicios de Optimización SEO para Ecommerce: Impulsa tu Tienda Online al Éxito,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8398,"Servicios de Marketing Multicanal para Ecommerce: Impulsa tu Tienda Virtual con Alcance Amplio, Personalización y Optimización",1,Servicios de Marketing Multicanal para Ecommerce: Impulsa tu Tienda Virtual,Servicios de Marketing Multicanal para Ecommerce: Impulsa tu Tienda Virtual,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-8406,Implementación de Cupones y Promociones para Ecommerce: Impulsa tus Ventas y Fideliza Clientes,1,Implementación de cupones y promociones para ecommerce: impulsa tus ventas y fideliza clientes.,Implementación de cupones y promociones para ecommerce: impulsa tus ventas y fideliza clientes.,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
