ID,Type,SKU,Name,Categoría,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Meta: _wp_page_template,Meta: _eael_post_view_count,Meta: _uag_css_file_name,Meta: _wpaicg_meta_description,Meta: wpaicg_indexed,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _wpr_demo_import_item
8423,simple,8f9d72bd1e6d,Integración ERP: Automatiza tu gestión empresarial conectando tus aplicaciones,ERP y CRM,1,0,visible,Servicios de Integración de Sistemas ERP con Otras Aplicaciones,"<strong>Servicios de Integración de ERP con Otras Aplicaciones</strong><br><br><strong>Descripción Breve:</strong><br><br>Nuestros servicios de integración de ERP conectan su sistema ERP con otras aplicaciones empresariales, optimizando los procesos y mejorando la eficiencia.<br><br><strong>Características Clave:</strong><br><br><em> <strong>Integración bidireccional:</strong> Intercambio de datos en tiempo real entre el ERP y otras aplicaciones.<br></em> <strong>Automatización de procesos:</strong> Eliminación de tareas manuales y reducción de errores.<br><em> <strong>Visibilidad mejorada:</strong> Acceso a datos consolidados desde múltiples fuentes.<br></em> <strong>Mayor eficiencia:</strong> Optimización de los flujos de trabajo y reducción de los tiempos de ciclo.<br><em> <strong>Escalabilidad:</strong> Capacidad de adaptarse a las necesidades cambiantes del negocio.<br><br><strong>Beneficios:</strong><br><br></em> <strong>Reducción de costos:</strong> Automatización de procesos y eliminación de redundancias.<br><em> <strong>Mayor productividad:</strong> Mejora de la eficiencia y liberación de recursos para tareas de mayor valor.<br></em> <strong>Mejor toma de decisiones:</strong> Acceso a información precisa y oportuna.<br><em> <strong>Mayor satisfacción del cliente:</strong> Procesos optimizados y tiempos de respuesta más rápidos.<br></em> <strong>Ventaja competitiva:</strong> Diferenciación a través de la integración y automatización.<br><br><strong>Propuesta de Valor:</strong><br><br>Nuestros servicios de integración de ERP ofrecen una solución integral para conectar su sistema ERP con otras aplicaciones empresariales. Al automatizar procesos, mejorar la visibilidad y optimizar los flujos de trabajo, ayudamos a las empresas a:<br><br><em> Reducir costos operativos<br></em> Aumentar la productividad<br><em> Mejorar la toma de decisiones<br></em> Mejorar la satisfacción del cliente<br><em> Obtener una ventaja competitiva<br><br><strong>Categorías de Productos:</strong><br><br></em> ERP<br><em> Gestión Empresarial<br></em> Integración de Sistemas",,,none,,1,,,0,0,,,,,0,,,,"Erp, Gestión Empresarial, Integración De Sistemas",,,,,,,,,,,,0,default,,,Integración de sistemas ERP con otras aplicaciones para una gestión empresarial integral y automatizada.,,,,,,
5898,simple,0fea3f31f342,Online Learning Platforms,Formación y Capacitación,1,0,visible,Plataformas De Aprendizaje En Línea,Desarrollo y gestión de plataformas de aprendizaje en línea.,,,none,,1,,,0,0,,,,,0,,,8000,"Desarrollo Y Gestión, E-Learning, Soluciones Empresariales","8 meses, Servicio",,,,,,,,,,,0,default,,,,,,,,,
5903,simple,de70092a5795,Technology Training,Formación y Capacitación,1,0,visible,Formación Tecnológica,Formación tecnológica para empleados y profesionales.,,,none,,1,,,0,0,,,,,0,,,3000,"Capacitación, Soluciones Empresariales, Tecnología","4 meses, Servicio",,,,,,,,,,,0,default,,,,,,,,,
6000,simple,2754ab676b14,Consultoría en transformación organizacional y desarrollo de habilidades digitales para el personal,Formación y Capacitación,1,0,visible,Consultoría,Consultoría para transformar la organización y desarrollar habilidades digitales en el personal.,,,none,,1,,,0,0,,,,,0,,16200,18000,"Estrategia, Transformación","6 meses, Consultoría",,,,,,,,,,,0,default,,,,,,,,,
6007,simple,06aba0f0730e,Consultoría en transformación organizacional y desarrollo de capacidades digitales para el personal,Formación y Capacitación,1,0,visible,Consultoría,Consultoría para la transformación organizacional y desarrollo de capacidades digitales en el personal.,,,none,,1,,,0,0,,,,,0,,16200,18000,"Estrategia, Transformación Organizacional","6 meses, Consultoría",,,,,,,,,,,0,default,,,,,,,,,
6098,simple,e7de9c733534,Capacitación en Ciberseguridad,Formación y Capacitación,1,0,visible,Capacitación En Ciberseguridad,"Programas de capacitación en ciberseguridad para empleados, con el objetivo de fortalecer la seguridad informática de la empresa.",,,none,,1,,,0,0,,,,,0,,,2000,"Capacitación, Ciberseguridad","3 meses, Servicio",,,,,,,,,,,0,default,,,,,,,,,
6100,simple,1afe77b633e0,Consultoría en Gestión de Proyectos,Formación y Capacitación,1,0,visible,Consultoría En Proyectos,"Servicios de consultoría para la planificación, ejecución y control de proyectos, asegurando su éxito y cumplimiento de objetivos.",,,none,,1,,,0,0,,,,,0,,,4800,"Consultoría, Gestión De Proyectos, Proyectos",Servicio,,,,,,,,,,,0,default,,,,error,,,,,
6109,simple,6c0d95811099,Gestión de Proyectos Ágiles,Formación y Capacitación,1,0,visible,Gestión De Proyectos Ágiles,Consultoría en gestión de proyectos y metodologías ágiles para mejorar la eficiencia y la entrega de proyectos.,,,none,,1,,,0,0,,,,,0,,4700,5000,"Consultoría, Metodologías, Proyectos","6 meses, Servicio",,,,,,,,,,,0,default,,,,,,,,,
6136,simple,030be566ad74,Capacitación y Entrenamiento en Herramientas Digitales,Formación y Capacitación,1,0,visible,Capacitación Digital,Formación en el uso de herramientas digitales para empresas.,,,none,,1,,,0,0,,,,,0,,4100,4600,"Capacitación Y Entrenamiento En Herramientas Digitales, Formación, Herramientas","4 meses, Servicio",,,,,,,,,,,0,default,,,,,,,,,
6156,simple,0af61213d241,Consultoría en Estrategia de TI,Formación y Capacitación,1,0,visible,Estrategia De Ti,Asesoramiento estratégico para la optimización y alineación de TI con los objetivos del negocio.,,,none,,1,,,0,0,,,,,0,,3200,3500,"Consultoría, Estrategia, Ti","3 meses, Servicio",,,,,,,,,,,0,default,,,,,,,,,
6175,simple,98afbf66ddde,Formación y Capacitación Digital,Formación y Capacitación,1,0,visible,Capacitación En Transformación Digital,"Cursos y talleres de tecnología y transformación digital, capacitación en herramientas y plataformas digitales, desarrollo de habilidades para el entorno digital.",,,none,,1,,,0,0,,,,,0,,,3000,"Capacitación, Digital, Soluciones Empresariales",Servicio,,,,,,,,,,,0,default,,,,,,,,,
6176,simple,e4a21ef284d3,Gestión de Proyectos Digitales,Formación y Capacitación,1,0,visible,Gestión De Proyectos Digitales,"Planificación y ejecución de proyectos de transformación digital, seguimiento de hitos y entregables, gestión integral de proyectos tecnológicos.",,,none,,1,,,0,0,,,,,0,,,4500,"Digital, Gestión De Proyectos, Soluciones Empresariales",Servicio,,,,,,,,,,,0,default,,,,,,,,,
6215,simple,acda79228a93,Capacitación en Herramientas Digitales,Formación y Capacitación,1,0,visible,Formación En Herramientas Digitales,Capacitación y formación en el uso de herramientas digitales y tecnológicas para maximizar su aprovechamiento en el negocio,,,none,,1,,,0,0,,,,,0,,700,800,"Capacitación, Educación Y Formación, Herramientas Digitales","3 meses, Capacitación",,,,,,,,,,,0,default,,,,,,,,,
6246,simple,558ab9b54177,Plataforma de Aprendizaje en Línea,Formación y Capacitación,1,0,visible,Cursos Y Recursos Educativos En Línea,Ofrece cursos y recursos educativos en línea para mejorar las habilidades y conocimientos.,,,none,,1,,,0,0,,,,,0,,370,400,"Aprendizaje En Línea, Educación, Ia",Servicio,,,,,,,,,,,0,default,,,,,,,,,
6294,simple,f2dacde0a35f,Gestión de Proyectos Ágiles con IA,Formación y Capacitación,1,0,visible,Solución De Gestión De Proyectos Ágiles Con Ia,Facilita la gestión de proyectos ágiles usando IA,,,none,,1,,,0,0,,,,,0,,,149,"Gestión De Proyectos, Gestión Empresarial, Proyectos Ágiles","Anual, Software",,,,,,,,,,,0,default,,,,,,,,,
6308,simple,18d6d1885da0,Capacitación y formación,Formación y Capacitación,1,0,visible,Capacitación Y Formación De Usuarios.,Programas de entrenamiento y desarrollo de habilidades para los usuarios.,,,none,,1,,,0,0,,,,,0,,65,75,"Entrenamiento, Servicios Al Cliente","1 día, Servicio",,,,,,,,,,,0,default,,,,,,,,,
6322,simple,a856eaa1e953,Capacitación empresarial,Formación y Capacitación,1,0,visible,Servicios De Capacitación Y Entrenamiento Corporativo.,Programas de formación y desarrollo de habilidades para profesionales y ejecutivos.,,,none,,1,,,0,0,,,,,0,,450,500,"Capacitación, Servicios Profesionales","2 semanas, Servicio",,,,,,,,,,,0,default,,,,,,,,,
6336,simple,9dcdd0abb235,Capacitación en habilidades blandas,Formación y Capacitación,1,0,visible,Servicios De Capacitación En Competencias Blandas Para Profesionales.,"Programas de formación en liderazgo, comunicación, trabajo en equipo y otras habilidades interpersonales.",,,none,,1,,,0,0,,,,,0,,540,600,"Capacitación, Habilidades Blandas, Servicios De Recursos Humanos","2 semanas, Servicio",,,,,,,,,,,0,default,,,,,,,,,
6339,simple,29a1221c9620,Capacitación en transformación digital,Formación y Capacitación,1,0,visible,Servicios De Capacitación En Habilidades Y Competencias Para La Transformación Digital.,"Programas de formación en temas de digitalización, tecnologías emergentes y adopción de innovación.",,,none,,1,,,0,0,,,,,0,,720,800,"Capacitación, Servicios De Recursos Humanos, Transformación Digital","3 semanas, Servicio",,,,,,,,,,,0,default,,,,,,,,,
6349,simple,7e2356c3ff69,Servicios de capacitación,Formación y Capacitación,1,0,visible,Servicios De Capacitación Y Entrenamiento Para El Desarrollo De Competencias Del Personal.,Programas de formación y desarrollo de habilidades en áreas técnicas y de negocio.,,,none,,1,,,0,0,,,,,0,,1350,1500,"Capacitación, Servicios De Recursos Humanos","2 semanas, Servicio",,,,,,,,,,,0,default,,,,,,,,,
6397,simple,9c487f720453,Servicios de capacitación y formación en tecnologías digitales,Formación y Capacitación,1,0,visible,Servicios De Capacitación Y Formación En Competencias Y Soluciones Tecnológicas Avanzadas.,Programas de entrenamiento y desarrollo de habilidades en el uso de herramientas y tecnologías digitales.,,,none,,1,,,0,0,,,,,0,,4500,5000,"Entrenamiento Tecnológico, Formación Digital, Servicios De Capacitación","2 meses, Servicio",,,,,,,,,,,0,default,,,,,,,,,
6407,simple,a6165b6fe3d0,Servicios de capacitación y entrenamiento en tecnologías digitales,Formación y Capacitación,1,0,visible,"Servicios De Capacitación Especializada En Herramientas, Técnicas Y Tendencias Tecnológicas.","Programas de formación y desarrollo de habilidades en nuevas tecnologías, metodologías ágiles y transformación digital.",,,none,,1,,,0,0,,,,,0,,10800,12000,"Entrenamiento Tecnológico, Servicios De Capacitación, Transformación Digital","6 meses, Servicio",,,,,,,,,,,0,default,,,,,,,,,
6470,simple,524ba1e1e72f,Formación en idiomas,Formación y Capacitación,1,0,visible,Cursos De Idiomas Con Metodología Efectiva.,"Cursos de formación en idiomas extranjeros (inglés, francés, alemán, etc.) impartidos por profesores nativos o altamente calificados, en grupos reducidos o clases individuales, con enfoque práctico y comunicativo.",,,none,,1,,,0,0,,,,,0,,,400,"Cursos Grupales E Individuales, Formación De Idiomas, Servicios Educativos","12 sesiones, Presencial",,,,,,,,,,,0,default,,,,,,,,,
6472,simple,5139a59269b8,Taller de emprendimiento,Formación y Capacitación,1,0,visible,Taller Práctico De Capacitación En Emprendimiento.,"Taller intensivo de emprendimiento que brinda herramientas, metodologías y acompañamiento para la conceptualización, planificación y puesta en marcha de nuevos proyectos empresariales. Incluye sesiones teóricas, ejercicios prácticos y mentorías.",,,none,,1,,,0,0,,,,,0,,,600,"Desarrollo Emprendedor, Servicios Educativos, Talleres Y Workshops","5 días, Presencial",,,,,,,,,,,0,default,,,,,,,,,
6490,simple,92b5a94da63d,Capacitación en habilidades digitales,Formación y Capacitación,1,0,visible,Programa De Capacitación En Competencias Digitales.,"Servicio de capacitación en habilidades digitales, que incluye talleres y sesiones de formación en temas como uso de herramientas de productividad, desarrollo de contenidos, redes sociales, analítica web, entre otros, con el objetivo de mejorar las competencias digitales del personal.",,,none,,1,,,0,0,,,,,0,,,400,"Capacitación, Habilidades Digitales, Servicios Profesionales","1 semana, Digital",,,,,,,,,,,0,default,,,,,,,,,
6522,simple,80391526e53b,Cursos de idiomas online,Formación y Capacitación,1,0,visible,Cursos De Aprendizaje De Idiomas A Distancia A Través De Una Plataforma Online.,"Programa de cursos de idiomas impartidos de manera virtual, que incluye lecciones interactivas, materiales didácticos, prácticas y evaluaciones, con seguimiento y feedback personalizado de instructores nativos. El objetivo es desarrollar habilidades de comprensión y expresión en diferentes idiomas de manera flexible y asequible.",,,none,,1,,,0,0,,,,,0,,,30,"Cursos De Idiomas Online, Educación De Idiomas, Servicios De Lenguaje","Digital, Varios",,,,,,,,,,,0,default,,,,,,,,,
6605,simple,4f67f94bcdaf,Capacitación en Procesos de Negocio para ERP Odoo,Formación y Capacitación,1,0,visible,Capacitación En Procesos De Negocio Para Erp Odoo.,"Servicio de capacitación en procesos de negocio para el sistema ERP Odoo. Incluye sesiones teóricas y prácticas sobre la configuración y uso de los principales módulos del ERP, como finanzas, inventario, compras, ventas y recursos humanos. El objetivo es desarrollar las habilidades de los usuarios en la gestión eficiente de los procesos empresariales a través del ERP.",,,none,,1,,,0,0,,,,,0,,2500,3000,"Capacitación, Erp, Odoo","2 semanas, Formación",,,,,,,,,,,0,default,,,,,,,,,
6713,simple,4a1d1663207f,Servicios de Capacitación en ERP,Formación y Capacitación,1,0,visible,Servicios De Capacitación En El Uso De Sistemas Erp.,"Programas de capacitación a usuarios finales y administradores sobre el uso, configuración y mantenimiento de un sistema ERP, para garantizar una adopción exitosa de la solución.",,,none,,1,,,0,0,,,,,0,,,1000,"Erp, Formación, Gestión Empresarial","1-4 semanas, Servicio",,,,,,,,,,,0,default,,,,,,,,,
6721,simple,2ee80a9e8e26,Servicios de Capacitación y Entrenamiento en ERP,Formación y Capacitación,1,0,visible,Servicios De Capacitación Y Entrenamiento En Sistemas Erp.,"Programas de capacitación y entrenamiento para usuarios finales y personal de TI en el uso, administración y mantenimiento de sistemas ERP, con el objetivo de maximizar la adopción y el aprovechamiento de la solución.",,,none,,1,,,0,0,,,,,0,,,1000,"Capacitación, Erp, Gestión Empresarial","1-4 semanas, Servicio",,,,,,,,,,,0,default,,,,,,,,,
6778,simple,9ca81d116017,Formación y Capacitación,Formación y Capacitación,1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,"1,2",Uncategorized,"Curso, Cursos y talleres de formación",,,,,,,,,,,0,default,,,,,,,,,
6779,simple,8f6188a9ddb0,Cursos en Tecnologías Digitales,Formación y Capacitación,1,0,visible,Cursos De Formación En Tecnologías Digitales.,Cursos de formación en herramientas y tecnologías digitales para mejorar habilidades.,,,none,,1,,,0,0,,,,,0,,1500,1800,"Cursos, Formación y Capacitación","1 mes, Formación",,,,,,,,,,,0,default,,,,,,,,,
6780,simple,fbbf48d14ac4,Talleres de Capacitación en Gestión,Formación y Capacitación,1,0,visible,Talleres De Capacitación En Gestión.,Talleres prácticos en herramientas de gestión y análisis para mejorar competencias.,,,none,,1,,,0,0,,,,,0,,1200,1500,"Formación y Capacitación, Talleres","2 semanas, Formación",,,,,,,,,,,0,default,,,,,,,,,
6781,simple,def2b5e47fb8,Cursos de Formación en TI,Formación y Capacitación,1,0,visible,Cursos En Tecnologías De La Información.,Cursos especializados en tecnologías de la información para mejorar las habilidades del personal.,,,none,,1,,,0,0,,,,,0,,900,1000,"Formación, Formación y Capacitación","1 mes, Formación",,,,,,,,,,,0,default,,,,,,,,,
6782,simple,9ec28b8ed167,Capacitación en Herramientas de Gestión,Formación y Capacitación,1,0,visible,Capacitación En Herramientas De Gestión.,Capacitación en el uso de herramientas de gestión y análisis para optimizar el trabajo.,,,none,,1,,,0,0,,,,,0,,700,800,"Capacitación, Formación y Capacitación","1 mes, Formación",,,,,,,,,,,0,default,,,,,,,,,
6783,simple,a0450be916ab,Desarrollo De Competencias Digitales,Formación y Capacitación,1,0,visible,Desarrollo De Competencias Digitales.,Programas de desarrollo de habilidades digitales para equipos de trabajo.,,,none,,1,,,0,0,,,,,0,,1300,1500,"Desarrollo, Formación y Capacitación","2 meses, Formación",,,,,,,,,,,0,default,,uag-css-6783.css,,,,,,,
6784,simple,1b16fd5a647e,Cursos de Formación en Tecnologías Digitales,Formación y Capacitación,1,0,visible,Formación En Tecnologías Digitales.,Cursos especializados en tecnologías digitales para mejorar habilidades técnicas.,,,none,,1,,,0,0,,,,,0,,1300,1500,"Cursos, Formación y Capacitación","1 mes, Formación",,,,,,,,,,,0,default,,,,,,,,,
6785,simple,9240e09c4abe,Talleres de Capacitación en Herramientas de Gestión,Formación y Capacitación,1,0,visible,Capacitación En Herramientas De Gestión.,Talleres prácticos para capacitar en el uso de herramientas de gestión y análisis.,,,none,,1,,,0,0,,,,,0,,700,800,"Formación y Capacitación, Talleres","1 semana, Talleres",,,,,,,,,,,0,default,,,,,,,,,
6786,simple,37ddefe319e4,Programas de Capacitación para Empresas,Formación y Capacitación,1,0,visible,Capacitación Para Empresas.,Programas de capacitación especializados para mejorar habilidades del personal en empresas.,,,none,,1,,,0,0,,,,,0,,3500,4000,"Formación y Capacitación, Programas","3 meses, Formación",,,,,,,,,,,0,default,,,,,,,,,
6787,simple,d1db276fa102,Talleres y Seminarios sobre Nuevas Tecnologías,Formación y Capacitación,1,0,visible,Talleres Sobre Nuevas Tecnologías.,Talleres y seminarios sobre las últimas tendencias y tecnologías emergentes.,,,none,,1,,,0,0,,,,,0,,1800,2000,"Formación y Capacitación, Talleres","2 semanas, Formación",,,,,,,,,,,0,default,,,,,,,,,
6788,simple,25a65030b2fa,Programas De Capacitación En Herramientas De Gestión,Formación y Capacitación,1,0,visible,Capacitación En Herramientas De Gestión.,Capacitación en herramientas de gestión y análisis para mejorar el uso de las tecnologías en la empresa.,,,none,,1,,,0,0,,,,,0,,2500,2800,"Formación y Capacitación, Programas","1 mes, Formación",,,,,,,,,,,0,default,,,,,,,,,
6789,simple,91def2c64782,Desarrollo de Competencias Digitales para Equipos,Formación y Capacitación,1,0,visible,Competencias Digitales Para Equipos.,Programas de formación para desarrollar competencias digitales en equipos de trabajo.,,,none,,1,,,0,0,,,,,0,,3200,3500,"Desarrollo, Formación y Capacitación","2 meses, Formación",,,,,,,,,,,0,default,,,,,,,,,
6790,simple,5d72e0723413,Capacitación en Marketing Digital,Formación y Capacitación,1,0,visible,Capacitación En Marketing Digital,Capacitación sobre estrategias y herramientas de marketing digital.,,,none,,1,,,0,0,,,,,0,,2300,2500,"Formación, Formación y Capacitación, Marketing Digital","Formación, Proyecto",,,,,,,,,,,0,default,,,,,,,,,
6791,simple,aba6c592f726,Capacitación en Desarrollo Web,Formación y Capacitación,1,0,visible,Capacitación En Desarrollo Web,Capacitación en técnicas y herramientas para el desarrollo de sitios web.,,,none,,1,,,0,0,,,,,0,,1800,2000,"Desarrollo Web, Formación, Formación y Capacitación","Formación, Proyecto",,,,,,,,,,,0,default,,,,,,,,,
6792,simple,41931ce35e00,Capacitación en Uso de CRM,Formación y Capacitación,1,0,visible,Capacitación En Crm,Capacitación para el uso efectivo de sistemas CRM en la empresa.,,,none,,1,,,0,0,,,,,0,,2300,2500,"Crm, Formación, Formación y Capacitación","Formación, Proyecto",,,,,,,,,,,0,default,,,,,,,,,
6793,simple,8e3cdef1496b,Capacitación en Análisis de Datos,Formación y Capacitación,1,0,visible,Capacitación En Análisis De Datos,Formación en técnicas y herramientas para el análisis de datos empresariales.,,,none,,1,,,0,0,,,,,0,,2800,3000,"Análisis De Datos, Formación, Formación y Capacitación","Formación, Proyecto",,,,,,,,,,,0,default,,,,,,,,,
6794,simple,fbeaa4a93499,Formación en Gestión de Proyectos,Formación y Capacitación,1,0,visible,Gestión De Proyectos,Capacitación en técnicas y herramientas para la gestión efectiva de proyectos.,,,none,,1,,,0,0,,,,,0,,3300,3500,"Formación, Formación y Capacitación, Gestión De Proyectos","Formación, Proyecto",,,,,,,,,,,0,default,,,,,,,,,
6795,simple,44a6cf0f3e67,Formación en UX/UI Design,Formación y Capacitación,1,0,visible,Formación En Ux/Ui Design,Capacitación en diseño de experiencias de usuario e interfaces de usuario intuitivas.,,,none,,1,,,0,0,,,,,0,,3300,3500,"Formación, Formación y Capacitación, Ux/Ui Design","Formación, Proyecto",,,,,,,,,,,0,default,,,,,,,,,
6796,simple,237ea3e4d789,Capacitación en Herramientas de Análisis de Datos,Formación y Capacitación,1,0,visible,Capacitación En Análisis De Datos,Formación en el uso de herramientas avanzadas para el análisis y la visualización de datos.,,,none,,1,,,0,0,,,,,0,,2800,3000,"Análisis De Datos, Formación, Formación y Capacitación","Formación, Proyecto",,,,,,,,,,,0,default,,,,,,,,,
6797,simple,6ac2c7cc4bf8,Formación en Tecnología Avanzada,Formación y Capacitación,1,0,visible,Formación En Tecnología Avanzada,Capacitación en el uso de tecnologías avanzadas aplicadas a diversas áreas empresariales.,,,none,,1,,,0,0,,,,,0,,3800,4000,"Formación, Formación y Capacitación, Tecnología","Formación, Proyecto",,,,,,,,,,,0,default,,uag-css-6797.css,,,,,,,
6798,simple,bdb1935e36c3,Talleres y Seminarios,Formación y Capacitación,1,0,visible,Talleres Y Seminarios,Eventos de corta duración enfocados en nuevas tecnologías y tendencias del mercado.,,,none,,1,,,0,0,,,,,0,,2900,3000,"Eventos, Formación, Formación y Capacitación","Formación, Proyecto",,,,,,,,,,,0,default,,,,,,,,,
6799,simple,71aaf9ab5224,Taller de Formación en Transformación Digital,Formación y Capacitación,1,0,visible,Taller Transformación Digital,Taller práctico de formación en transformación digital para empresas.,,,none,,1,,,0,0,,,,,0,,1400,1500,"Capacitación, Formación y Capacitación, Transformación Digital","Capacitación, Evento",,,,,,,,,,,0,default,,,,,,,,,
6800,simple,68686ba82374,Taller de Innovación en Tecnología,Formación y Capacitación,1,0,visible,Taller Innovación Tecnológica,Taller de capacitación en nuevas tecnologías y su aplicación en negocios.,,,none,,1,,,0,0,,,,,0,,1700,1800,"Capacitación, Formación y Capacitación, Innovación Tecnológica","Capacitación, Evento",,,,,,,,,,,0,default,,,,,,,,,
6801,simple,cb1afb772ead,Workshops and Seminars,Formación y Capacitación,1,0,visible,Talleres Y Seminarios,Eventos de corta duración centrados en temas como nuevas tecnologías y tendencias del mercado.,,,none,,1,,,0,0,,,,,0,,750,800,"Formación, Formación y Capacitación, Talleres Y Seminarios","Evento, Formación",,,,,,,,,,,0,default,,,,,,,,,
6840,simple,6ae037c0b7ff,Mantenimiento de Plataformas de E-Learning,Formación y Capacitación,1,0,visible,Mantenimiento De E-Learning,Mantenimiento y soporte para plataformas de e-learning.,,,none,,1,,,0,0,,,,,0,,2000,2200,"E-Learning, Servicios De Mantenimiento, Servicios Profesionales","12 meses, Servicio",,,,,,,,,,,0,default,,,,,,,,,
6929,simple,28b01bb6ecb3,Plataforma E-Learning,Formación y Capacitación,1,0,visible,Plataforma De E-Learning,Implementación de una plataforma de aprendizaje online con gestión de cursos.,,,none,,1,,,0,0,,,,,0,,2700,3000,"Desarrollo De Software, Educación, Servicios Tecnológicos Y Desarrollo","Proyecto, Servicio",,,,,,,,,,,0,default,,,,,,,,,
6937,simple,8d7b50c7fa32,Implementación de Plataforma de E-Learning,Formación y Capacitación,1,0,visible,Plataforma De E-Learning,Desarrollo e implementación de plataformas para aprendizaje en línea.,,,none,,1,,,0,0,,,,,0,,8500,9000,"Desarrollo De Software, E-Learning, Servicios Tecnológicos Y Desarrollo","Proyecto, Servicio",,,,,,,,,,,0,default,,,,,,,,,
7454,simple,557e81314138,Capacitación en Uso de CMS,Formación y Capacitación,1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,,Uncategorized,"$150, Formación adicional para el uso del sistema de gestión de contenidos para los administradores del sitio web.",,,,,,,,,,,0,default,,,,,,,,,
7469,simple,e24fb605aa6a,Capacitación básica en CMS: Domina los fundamentos para gestionar tu sitio web,Formación y Capacitación,1,0,visible,Capacitación básica en CMS: domina el arte de gestionar tu sitio web,"<strong>Capacitación Básica en CMS: Domina el Arte de Gestionar tu Sitio Web</strong><br><br>¡Prepárate para revolucionar tu presencia en línea con nuestra Capacitación Básica en CMS! Este curso integral te equipará con las habilidades esenciales para crear, administrar y optimizar tu sitio web con facilidad.<br><br><strong>Características Clave:</strong><br><br><em> <strong>Introducción a los CMS:</strong> Explora los conceptos básicos de los sistemas de gestión de contenido (CMS) y su papel en la gestión de sitios web.<br></em> <strong>Elección del CMS Adecuado:</strong> Descubre los diferentes tipos de CMS disponibles y aprende a seleccionar el que mejor se adapte a tus necesidades.<br><em> <strong>Creación y Edición de Contenido:</strong> Domina las técnicas para crear y editar contenido atractivo, desde texto hasta imágenes y videos.<br></em> <strong>Gestión de Usuarios y Permisos:</strong> Aprende a administrar usuarios y asignar permisos para garantizar la seguridad y la colaboración.<br><em> <strong>Optimización para Motores de Búsqueda (SEO):</strong> Optimiza tu sitio web para los motores de búsqueda y mejora su visibilidad en línea.<br></em> <strong>Análisis y Seguimiento:</strong> Analiza el tráfico de tu sitio web y realiza un seguimiento de las métricas clave para mejorar su rendimiento.<br><br><strong>Beneficios:</strong><br><br><em> <strong>Control Total sobre tu Sitio Web:</strong> Toma el control de tu presencia en línea y gestiona tu sitio web sin depender de terceros.<br></em> <strong>Ahorro de Costos:</strong> Reduce los costos de desarrollo y mantenimiento del sitio web al administrarlo tú mismo.<br><em> <strong>Flexibilidad y Escalabilidad:</strong> Adapta tu sitio web a tus necesidades cambiantes y amplíalo fácilmente a medida que tu negocio crece.<br></em> <strong>Mejora de la Experiencia del Usuario:</strong> Crea un sitio web fácil de navegar y atractivo que mejore la experiencia del usuario.<br><em> <strong>Ventaja Competitiva:</strong> Diferencia tu negocio de la competencia con un sitio web profesional y optimizado.<br><br><strong>Propuesta de Valor:</strong><br><br>Nuestra Capacitación Básica en CMS te brinda las herramientas y los conocimientos necesarios para:<br><br></em> Crear y administrar sitios web efectivos y atractivos.<br><em> Optimizar tu presencia en línea para un mayor alcance y visibilidad.<br></em> Ahorrar tiempo y dinero en el desarrollo y mantenimiento del sitio web.<br><em> Mejorar la experiencia del usuario y aumentar las conversiones.<br></em> Obtener una ventaja competitiva en el mercado digital.<br><br>¡Inscríbete hoy en nuestra Capacitación Básica en CMS y desbloquea el potencial de tu sitio web!",,,none,,1,,,0,0,,,,,0,,,,Uncategorized,Capacitación en CMSGestión de sitios webCreación de contenidoOptimización SEOAnálisis webCMS para principiantesCurso de CMSTutorial de CMSPlataformas CMSSistemas de gestión de contenido,,,,,,,,,,,0,default,,,Capacitación básica en CMS: aprende a gestionar tu sitio web de forma fácil y eficiente. ¡Mejora tu presencia online hoy!,,,,,,
